against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
1.0,1.0,0.0,1.0753968253968254,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,35,5120,35,278,120.0,Emotion,35,1250000,0.8,38,Kirliaキルリア,Kirlia,50.0,65,55,50,11,8,20.2,3,0
1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,85,5120,35,618,45.0,Embrace,65,1250000,1.6,68,Sirnightサーナイト,Gardevoir,50.0,165,135,100,11,8,48.4,3,0
1.0,1.0,1.0,1.0753968253968254,1.0,1.0662450066577895,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,30,3840,70,269,200.0,Pond Skater,32,1000000,0.5,40,Ametamaアメタマ,Surskit,50.0,50,52,65,4,15,1.7,3,0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,60,3840,70,454,75.0,Eyeball,62,1000000,0.8,70,Amemothアメモース,Masquerain,50.0,100,82,80,4,3,3.6,3,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,3840,70,295,255.0,Mushroom,60,1640000,0.4,60,Kinococoキノココ,Shroomish,50.0,40,60,35,1,0,4.5,3,0
0.9975795297372061,0.5,0.9797101449275363,0.5,1.0513117283950617,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,130,3840,70,460,90.0,Mushroom,80,1640000,1.2,60,Kinogassaキノガッサ,Breloom,50.0,60,60,70,1,10,39.2,3,0
1.0,1.0,1.0,1.0753968253968254,1.0513117283950617,2.0,1.0,1.1957390146471372,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,70,280,255.0,Slacker,60,1250000,0.8,60,Namakeroナマケロ,Slakoth,50.0,35,35,30,5,0,24.0,3,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,3840,70,440,120.0,Wild Monkey,80,1250000,1.4,80,Yarukimonoヤルキモノ,Vigoroth,50.0,55,55,90,5,0,46.5,3,0
1.0,1.0,0.9797101449275363,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,3840,70,670,45.0,Lazy,100,1250000,2.0,150,Kekkingケッキング,Slaking,50.0,95,65,100,5,0,130.5,3,0
1.0,1.0,1.0,0.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,2.0,45,3840,70,266,255.0,Trainee,90,600000,0.5,31,Tutininツチニン,Nincada,50.0,30,30,40,4,7,5.5,3,0
0.5,1.0568350668647846,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,90,3840,70,456,120.0,Ninja,45,600000,0.8,61,Tekkaninテッカニン,Ninjask,50.0,50,50,160,4,3,12.0,3,0
0.9975795297372061,2.0,1.0,1.0,1.0513117283950617,0.0,2.0,2.0,2.0,0.5,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,90,3840,70,236,45.0,Shed,45,600000,0.8,1,Nukeninヌケニン,Shedinja,55.155761024181935,30,30,40,4,17,1.2,3,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51,5120,70,240,190.0,Whisper,23,1059860,0.6,64,Gonyonyoゴニョニョ,Whismur,50.0,51,23,28,5,0,16.3,3,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,5120,70,360,120.0,Big Voice,43,1059860,1.0,84,Dogohmbドゴーム,Loudred,50.0,71,43,48,5,0,40.5,3,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91,5120,70,490,45.0,Loud Noise,63,1059860,1.5,104,Bakuongバクオング,Exploud,50.0,91,73,68,5,0,84.0,3,0
0.5,0.5,1.0,1.0,1.0513117283950617,1.0,1.1474700399467377,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,60,5120,70,237,180.0,Guts,30,1640000,1.0,72,Makunoshitaマクノシタ,Makuhita,75.4,20,30,25,10,0,86.4,3,0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120,5120,70,474,200.0,Arm Thrust,60,1640000,2.3,144,Hariteyamaハリテヤマ,Hariyama,75.4,40,60,50,10,0,253.8,3,0
0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,20,2560,70,190,150.0,Polka Dot,40,800000,0.2,50,Ruririルリリ,Azurill,24.6,20,40,20,5,8,2.0,3,0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,45,5120,70,375,255.0,Compass,135,1000000,1.0,30,Nosepassノズパス,Nosepass,50.0,45,90,30,12,0,97.0,3,0
1.0,1.0,1.0,1.0,1.0,2.0,1.1474700399467377,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,3840,70,260,255.0,Kitten,45,800000,0.6,50,Enecoエネコ,Skitty,24.6,35,35,50,5,0,11.0,3,0
1.0,1.0,0.9797101449275363,1.0,1.0,2.0,1.1474700399467377,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65,3840,70,400,60.0,Prim,65,800000,1.1,70,Enekororoエネコロロ,Delcatty,24.6,55,55,90,5,0,32.6,3,0
1.0,1.0,1.0,1.0,1.0513117283950617,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,85,6400,35,480,45.0,Darkness,125,1059860,0.5,50,Yamiramiヤミラミ,Sableye,50.0,85,115,20,16,17,11.0,3,0
0.25,0.5,0.9797101449275363,1.0,0.5,1.0662450066577895,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,105,5120,70,480,45.0,Deceiver,125,800000,0.6,50,Kucheatクチート,Mawile,50.0,55,95,50,17,8,11.5,3,0
0.5,1.0,0.5,1.0,0.5,1.0662450066577895,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,70,8960,35,330,180.0,Iron Armor,100,1250000,0.4,50,Cokodoraココドラ,Aron,50.0,40,40,30,17,14,60.0,3,0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,90,8960,35,430,90.0,Iron Armor,140,1250000,0.9,60,Kodoraコドラ,Lairon,50.0,50,50,40,17,14,120.0,3,0
0.5,1.0,0.9797101449275363,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,140,8960,35,630,45.0,Iron Armor,230,1250000,2.1,70,Bossgodoraボスゴドラ,Aggron,50.0,60,80,50,17,14,360.0,3,0
1.0,1.0568350668647846,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,40,5120,70,280,180.0,Meditate,55,1000000,0.6,30,Asananアサナン,Meditite,50.0,40,55,60,10,11,11.2,3,0
1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,100,5120,70,510,90.0,Meditate,85,1000000,1.3,60,Charemチャーレム,Medicham,50.0,80,85,100,10,11,31.5,3,0
0.9975795297372061,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,45,5120,70,295,120.0,Lightning,40,1250000,0.6,40,Rakuraiラクライ,Electrike,50.0,65,40,65,7,0,15.2,3,0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,75,5120,70,575,45.0,Discharge,80,1250000,1.5,70,Livoltライボルト,Manectric,50.0,135,80,135,7,0,40.2,3,0
0.9975795297372061,1.0568350668647846,1.0,0.5,1.0513117283950617,1.0,1.0,0.5,0.9820239680426098,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,50,5120,70,405,200.0,Cheering,40,1000000,0.4,60,Prasleプラスル,Plusle,50.0,85,75,95,7,0,4.2,3,0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,40,5120,70,405,200.0,Cheering,50,1000000,0.4,60,Minunマイナン,Minun,50.0,75,85,95,7,0,4.2,3,0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,73,3840,70,430,150.0,Firefly,75,600000,0.7,65,Barubeatバルビート,Volbeat,100.0,47,85,85,4,0,17.7,3,0
1.0,1.0,1.0,1.0753968253968254,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,47,3840,70,430,150.0,Firefly,75,1640000,0.6,65,Illumiseイルミーゼ,Illumise,0.0,73,85,85,4,0,17.7,3,0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,60,5120,70,400,150.0,Thorn,45,1059860,0.3,50,Roseliaロゼリア,Roselia,50.0,100,80,65,1,1,2.0,3,0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,43,5120,70,302,225.0,Stomach,53,1640000,0.4,70,Gokulinゴクリン,Gulpin,50.0,43,53,40,6,0,10.3,3,0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,73,5120,70,467,75.0,Poison Bag,83,1640000,1.7,100,Marunoomマルノーム,Swalot,50.0,73,83,55,6,0,80.0,3,0
0.9975795297372061,1.0568350668647846,0.9797101449275363,1.0753968253968254,1.0513117283950617,2.0,1.1474700399467377,1.1957390146471372,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,90,5120,35,305,225.0,Savage,20,1250000,0.8,45,Kibanhaキバニア,Carvanha,50.0,65,20,65,3,4,20.8,3,0
2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,140,5120,35,560,60.0,Brutal,70,1250000,1.8,70,Samehaderサメハダー,Sharpedo,50.0,110,65,105,3,4,88.8,3,0
0.9975795297372061,1.0,1.0,2.0,1.0,1.0,1.1474700399467377,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,70,10240,70,400,125.0,Ball Whale,35,1640000,2.0,130,Hoerukoホエルコ,Wailmer,50.0,70,35,60,3,0,130.0,3,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,90,10240,70,500,60.0,Float Whale,45,1640000,14.5,170,Whalohホエルオー,Wailord,50.0,90,45,60,3,0,398.0,3,0
0.5,1.0,1.0,1.0753968253968254,1.0513117283950617,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,60,5120,70,305,255.0,Numb,40,1000000,0.7,60,Donmelドンメル,Numel,50.0,65,45,35,2,7,24.0,3,0
0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,120,5120,70,560,150.0,Eruption,100,1000000,1.9,70,Bakuudaバクーダ,Camerupt,50.0,145,105,20,2,7,220.0,3,0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,5120,70,470,90.0,Coal,140,1000000,0.5,70,Cotoiseコータス,Torkoal,50.0,85,70,20,2,0,80.4,3,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25,5120,70,330,255.0,Bounce,35,800000,0.7,60,Banebooバネブー,Spoink,50.0,70,80,60,11,0,30.6,3,0
2.0,1.0568350668647846,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,45,5120,70,470,60.0,Manipulate,65,800000,0.9,80,Boopigブーピッグ,Grumpig,50.0,90,110,80,11,0,71.5,3,0
1.0,1.0568350668647846,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,70,360,255.0,Spot Panda,60,800000,1.1,60,Patcheelパッチール,Spinda,50.0,60,60,60,5,0,5.0,3,0
1.0,1.0568350668647846,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,5120,70,290,255.0,Ant Pit,45,1059860,0.7,45,Nuckrarナックラー,Trapinch,50.0,45,45,10,8,0,15.0,3,0
1.0,1.0568350668647846,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,70,5120,70,340,120.0,Vibration,50,1059860,1.1,50,Vibravaビブラーバ,Vibrava,50.0,50,50,70,8,16,15.3,3,0
0.9975795297372061,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,5120,70,520,45.0,Mystic,80,1059860,2.0,80,Flygonフライゴン,Flygon,50.0,80,80,100,8,16,82.0,3,0
0.9975795297372061,1.0568350668647846,0.9797101449275363,1.0753968253968254,1.0513117283950617,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,85,5120,35,335,190.0,Cactus,40,1059860,0.4,50,Saboneaサボネア,Cacnea,50.0,85,40,35,1,0,51.3,3,0
4.0,0.5,1.0,1.0753968253968254,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,115,5120,35,475,60.0,Scarecrow,60,1059860,1.3,70,Noctusノクタス,Cacturne,50.0,115,60,55,1,4,77.4,3,0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,40,5120,70,310,255.0,Cotton Bird,60,600000,0.4,45,Tylttoチルット,Swablu,50.0,40,75,50,5,3,1.2,3,0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,110,5120,70,590,45.0,Humming,110,600000,1.1,75,Tyltalisチルタリス,Altaria,50.0,110,105,80,15,3,20.6,3,0
1.0,1.0,1.0,1.0753968253968254,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115,5120,70,458,90.0,Cat Ferret,60,600000,1.3,73,Zangooseザングース,Zangoose,50.0,60,60,90,5,0,40.3,3,0
0.5,1.0,1.0,1.0,1.0513117283950617,1.0662450066577895,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,100,5120,70,458,90.0,Fang Snake,60,1640000,2.7,73,Habunakeハブネーク,Seviper,50.0,100,60,65,6,0,52.5,3,0
2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,2.0,55,6400,70,460,45.0,Meteorite,65,800000,1.0,90,Lunatoneルナトーン,Lunatone,55.155761024181935,95,85,70,12,11,168.0,3,0
2.0,1.0568350668647846,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,2.0,95,6400,70,460,45.0,Meteorite,85,800000,1.2,90,Solrockソルロック,Solrock,55.155761024181935,55,65,70,12,11,154.0,3,0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,48,5120,70,288,190.0,Whiskers,43,1000000,0.4,50,Dojoachドジョッチ,Barboach,50.0,46,41,60,3,7,1.9,3,0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,78,5120,70,468,75.0,Whiskers,73,1000000,0.9,110,Namazunナマズン,Whiscash,50.0,76,71,60,3,7,23.6,3,0
1.0,1.0568350668647846,0.9797101449275363,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80,3840,70,308,205.0,Ruffian,65,1640000,0.6,43,Heiganiヘイガニ,Corphish,50.0,50,35,35,3,0,11.5,3,0
0.9975795297372061,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,120,3840,70,468,155.0,Rogue,85,1640000,1.1,63,Shizarigerシザリガー,Crawdaunt,50.0,90,55,55,3,4,32.8,3,0
2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.9820239680426098,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,40,5120,70,300,255.0,Clay Doll,55,1000000,0.5,40,Yajilonヤジロン,Baltoy,55.155761024181935,40,70,55,8,11,21.5,3,0
2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,70,5120,70,500,90.0,Clay Doll,105,1000000,1.5,60,Nendollネンドール,Claydol,55.155761024181935,70,120,75,8,11,108.0,3,0
2.0,1.0,0.9797101449275363,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,41,7680,70,355,45.0,Sea Lily,77,600000,1.0,66,Lilylaリリーラ,Lileep,88.1,61,87,23,12,9,23.8,3,0
2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,81,7680,70,495,45.0,Barnacle,97,600000,1.5,86,Yuradleユレイドル,Cradily,88.1,81,107,43,12,9,60.4,3,0
1.0,1.0,1.0,1.0753968253968254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,95,7680,70,355,45.0,Old Shrimp,50,600000,0.7,45,Anopthアノプス,Anorith,88.1,40,50,75,12,18,12.5,3,0
1.0,1.0,1.0,1.0753968253968254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,125,7680,70,495,45.0,Plate,100,600000,1.5,75,Armaldoアーマルド,Armaldo,88.1,70,80,45,12,18,68.2,3,0
1.0,1.0,1.0,2.0,1.0513117283950617,1.0662450066577895,0.5,1.1957390146471372,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,15,5120,70,200,255.0,Fish,20,600000,0.6,20,Hinbassヒンバス,Feebas,50.0,10,55,80,3,0,7.4,3,0
1.0,1.0,0.9797101449275363,1.0753968253968254,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60,5120,70,540,60.0,Tender,79,600000,6.2,95,Milokarossミロカロス,Milotic,50.0,100,125,81,3,0,162.0,3,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,6400,70,420,45.0,Weather,70,1000000,0.3,70,Powalenポワルン,Castform,50.0,70,70,70,5,0,0.8,3,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,5120,70,440,200.0,Color Swap,70,1059860,1.0,60,Kakureonカクレオン,Kecleon,50.0,60,120,40,5,0,22.0,3,0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,75,6400,35,295,225.0,Puppet,35,800000,0.6,44,Kagebouzuカゲボウズ,Shuppet,50.0,63,33,45,13,0,2.3,3,0
0.5,2.0,0.9797101449275363,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,165,6400,35,555,45.0,Marionette,75,800000,1.1,64,Juppetaジュペッタ,Banette,50.0,93,83,75,13,0,12.5,3,0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,40,6400,35,295,190.0,Requiem,90,800000,0.8,20,Yomawaruヨマワル,Duskull,50.0,30,90,25,13,0,15.0,3,0
0.5,1.0568350668647846,1.0,1.0,1.0,1.0662450066577895,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,70,6400,35,455,90.0,Beckon,130,800000,1.6,40,Samayouruサマヨール,Dusclops,50.0,60,130,25,13,0,30.6,3,0
1.0,1.0,1.0,1.0,1.0513117283950617,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,68,6400,70,460,200.0,Fruit,83,1250000,2.0,99,Tropiusトロピウス,Tropius,50.0,72,87,51,1,3,100.0,3,0
2.0,2.0,0.9797101449275363,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,50,6400,70,455,45.0,Wind Chime,80,800000,0.6,75,Chireanチリーン,Chimecho,50.0,95,90,65,11,0,1.0,3,0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,150,6400,35,565,30.0,Disaster,60,1059860,1.2,65,Absolアブソル,Absol,50.0,115,60,115,16,0,47.0,3,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,23,5120,70,260,125.0,Bright,48,1000000,0.6,95,Sohnanoソーナノ,Wynaut,50.0,23,48,23,11,0,14.0,3,0
1.0,1.0,0.9797101449275363,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,5120,70,300,190.0,Snow Hat,50,1000000,0.7,50,Yukiwarashiユキワラシ,Snorunt,50.0,50,50,50,14,0,16.8,3,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,120,5120,70,580,75.0,Face,80,1000000,1.5,80,Onigohriオニゴーリ,Glalie,50.0,120,80,100,14,0,256.5,3,0
1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,40,5120,70,290,255.0,Clap,50,1059860,0.8,70,Tamazarashiタマザラシ,Spheal,50.0,55,50,25,14,15,39.5,3,0
1.0,1.0568350668647846,1.0,2.0,1.0,2.0,1.0,1.0,0.9820239680426098,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,60,5120,70,410,120.0,Ball Roll,70,1059860,1.1,90,Todogglerトドグラー,Sealeo,50.0,75,70,45,14,15,87.6,3,0
0.9975795297372061,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,80,5120,70,530,45.0,Ice Break,90,1059860,1.4,110,Todoserugaトドゼルガ,Walrein,50.0,95,90,65,14,15,150.6,3,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,64,5120,70,345,255.0,Bivalve,85,600000,0.4,35,Pearluluパールル,Clamperl,50.0,74,55,32,3,0,52.5,3,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,104,5120,70,485,60.0,Deep Sea,105,600000,1.7,55,Huntailハンテール,Huntail,50.0,94,75,52,3,0,27.0,3,0
1.0,1.0568350668647846,1.0,2.0,1.0,1.0,1.1474700399467377,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,84,5120,70,485,60.0,South Sea,105,600000,1.8,55,Sakurabyssサクラビス,Gorebyss,50.0,114,75,52,3,0,22.6,3,0
1.0,1.0,1.0,1.0753968253968254,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,90,10240,70,485,25.0,Longevity,130,1250000,1.0,100,Glanthジーランス,Relicanth,88.1,45,65,55,3,14,23.4,3,0
1.0,1.0,0.9797101449275363,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,30,5120,70,330,225.0,Rendezvous,55,800000,0.6,43,Lovecusラブカス,Luvdisc,24.6,40,65,97,3,0,8.7,3,0
1.0,1.0568350668647846,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,300,45.0,Rock Head,60,1250000,0.6,45,Tatsubayタツベイ,Bagon,50.0,40,30,50,15,0,42.1,3,0
1.0,1.0,0.9797101449275363,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,95,10240,35,420,45.0,Endurance,100,1250000,1.1,65,Komoruuコモルー,Shelgon,50.0,60,50,50,15,0,110.5,3,0
0.5,1.0,2.0,1.0,2.0,0.5,1.1474700399467377,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,145,10240,35,700,45.0,Dragon,130,1250000,1.5,95,Bohmanderボーマンダ,Salamence,50.0,120,90,120,15,3,102.6,3,0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,55,10240,35,300,3.0,Iron Ball,80,1250000,0.6,40,Dumbberダンバル,Beldum,55.155761024181935,35,60,30,17,11,95.2,3,0
